,Centre_Name,Commodity_Name,Season,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
648,CHENNAI,Moong Dal,Zaid,19.21207282,21.40620927,23.84295976,26.19529747,28.21552937,32.51760905,34.1105728,35.53554829,36.9315613,38.59097315,40.11952713,42.58973156,44.4801374,47.21882952,42.78591682,37.951219512195124,52.36842105263158,90.275,70.0,64.0,79.82926829268293,100.0,109.125
649,CHENNAI,Mustard Oil,Kharif,30.16715368,33.67330905,37.89454713,37.37921348,41.90909090909091,54.3125,48.21093109,40.8910418,41.32486053,45.02088968,57.3679661,57.67221481,54.73686088,54.75798,60.84437417,76.06309148,68.0,69.45833333333333,81.13636363636364,108.0,103.9510638,114.3669604,121.9952367
650,CHENNAI,Mustard Oil,Rabi,30.16715368,33.67330905,37.89454713,37.37921348,42.714285714285715,43.0,48.21093109,40.8910418,41.32486053,45.02088968,57.3679661,57.67221481,54.73686088,54.75798,60.84437417,76.06309148,69.33333333333333,72.21739130434783,84.86363636363636,106.61538461538461,103.9510638,114.3669604,121.9952367
651,CHENNAI,Mustard Oil,Zaid,30.16715368,33.67330905,37.89454713,45.0,43.5,46.333333333333336,48.21093109,40.8910418,41.32486053,45.02088968,57.3679661,57.67221481,54.73686088,54.75798,60.84437417,76.06309148,73.26051475,68.125,77.0,108.0,103.9510638,114.3669604,121.9952367
652,CHENNAI,Onion,Kharif,7.970767085,8.881077532,9.892044477,10.86798998,11.70615034,13.692307692307692,6.317757009345795,3.946078431372549,5.291666666666667,4.75,8.981308411214954,7.317757009345795,10.037735849056604,6.0476190476190474,12.88679245283019,10.264150943396226,12.754716981132075,14.925233644859814,12.96116504854369,11.616161616161616,38.24,24.755102040816325,24.00729927
653,CHENNAI,Onion,Rabi,7.970767085,8.881077532,9.892044477,10.86798998,10.434782608695652,15.82258064516129,5.372549019607843,5.034313725490196,7.198019801980198,4.96969696969697,7.693069306930693,8.882352941176471,8.702970297029703,6.58252427184466,12.11,11.281553398058252,20.693069306930692,25.752475247524753,18.683168316831683,13.292929292929292,25.926315789473684,17.96808510638298,21.275862068965516
654,CHENNAI,Onion,Zaid,7.970767085,8.881077532,9.892044477,10.86798998,11.70615034,4.864864864864865,4.769230769230769,2.5833333333333335,3.8205128205128207,3.409090909090909,7.2368421052631575,6.921052631578948,6.0,5.05,8.047619047619047,8.0,10.473684210526315,10.3,9.128205128205128,10.225,15.024390243902438,16.529411764705884,18.5
655,CHENNAI,Palm Oil (Packed),Kharif,16.29649095,18.15765009,20.22460469,22.21995681,23.93360276,27.5828083,28.93402738,30.14275173,31.32690888,32.73449204,34.03107604,35.36431054,36.93400579,39.20807409,41.87554639,45.69072165,42.113207547169814,46.39252336448598,59.213592233009706,68.61616161616162,65.25252525252525,62.86734693877551,67.35165975
656,CHENNAI,Palm Oil (Packed),Rabi,16.29649095,18.15765009,20.22460469,22.21995681,23.93360276,27.5828083,28.93402738,30.14275173,31.32690888,32.73449204,34.03107604,35.36431054,36.93400579,39.20807409,41.87554639,45.69072165,37.84375,47.71287128712871,62.336633663366335,63.43434343434343,63.31578947368421,65.21978021978022,60.56896551724138
657,CHENNAI,Palm Oil (Packed),Zaid,16.29649095,18.15765009,20.22460469,22.21995681,23.93360276,27.5828083,28.93402738,30.14275173,31.32690888,32.73449204,34.03107604,35.36431054,36.93400579,39.20807409,41.87554639,45.69072165,42.55263157894737,41.7,58.02564102564103,73.45,58.09756097560975,69.57575757575758,58.3125
658,CHENNAI,Rice,Kharif,6.666666666666667,7.5613636363636365,8.345238095238095,9.31304347826087,8.840909090909092,9.386363636363637,10.522727272727273,10.833333333333334,10.772727272727273,10.659090909090908,12.136363636363637,12.0,12.0,13.0,13.727272727272727,16.956521739130434,20.045454545454547,20.541666666666668,22.045454545454547,24.666666666666668,23.77423486,26.1564132,27.90104596
659,CHENNAI,Rice,Rabi,7.011363636363637,7.438095238095237,8.075000000000001,9.602500000000001,10.013157894736842,10.595238095238095,11.428571428571429,11.545454545454545,11.0,11.261904761904763,12.477272727272727,12.25,12.0,12.647058823529411,13.0,16.40909090909091,19.523809523809526,21.47826086956522,22.227272727272727,22.0,23.77423486,26.1564132,27.90104596
660,CHENNAI,Rice,Zaid,6.675,7.15625,7.825,8.877777777777778,9.6875,8.833333333333334,10.1875,11.033333333333333,10.11111111111111,10.11111111111111,11.0,12.0,12.0,13.0,12.0,15.555555555555555,18.666666666666668,20.0,22.0,22.77777777777778,23.77423486,26.1564132,27.90104596
661,CHENNAI,Soya Oil (Packed),Kharif,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,53.0,59.42360097,74.64766484,84.4371134,85.16632246,84.20213434,84.72438947
662,CHENNAI,Soya Oil (Packed),Rabi,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,53.0,59.42360097,74.64766484,84.4371134,85.16632246,84.20213434,84.72438947
663,CHENNAI,Soya Oil (Packed),Zaid,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,53.0,59.42360097,74.64766484,84.4371134,85.16632246,84.20213434,84.72438947
664,CHENNAI,Sunflower Oil (Packed),Kharif,25.84543241,28.79713918,32.07522742,35.23975766,37.95751579,43.74497613,45.88794308,47.80492038,49.68293534,51.91529294,53.97161133,56.08605562,58.57551501,62.18207538,66.41255515,72.46323529,50.132075471698116,61.55140186915888,79.8252427184466,90.52525252525253,98.8989898989899,86.1938775510204,93.76600854
665,CHENNAI,Sunflower Oil (Packed),Rabi,25.84543241,28.79713918,32.07522742,35.23975766,37.95751579,43.74497613,45.88794308,47.80492038,49.68293534,51.91529294,53.97161133,56.08605562,58.57551501,62.18207538,66.41255515,72.46323529,59.8125,63.742574257425744,79.35643564356435,89.8080808080808,95.51578947368421,89.18681318681318,87.51724137931035
666,CHENNAI,Sunflower Oil (Packed),Zaid,25.84543241,28.79713918,32.07522742,35.23975766,37.95751579,43.74497613,45.88794308,47.80492038,49.68293534,51.91529294,53.97161133,56.08605562,58.57551501,62.18207538,66.41255515,72.46323529,55.63157894736842,56.075,74.71794871794872,89.6,93.2439024390244,88.78787878787878,89.0
667,CHENNAI,Tea_loose,Kharif,98.0,104.95454545454545,104.5,112.9090909090909,128.22727272727272,113.1590323,123.18181818181819,120.0,120.0,120.0,106.9906729,108.4783301,108.5606104,108.3779473,113.8713862,116.2341239,119.2128157,126.3377457,131.228482,134.9130435,147.7162913,162.5174637,173.3573785
668,CHENNAI,Tea_loose,Rabi,92.28571428571429,103.125,103.85714285714286,113.0625,131.0,133.57142857142858,127.04545454545455,122.95454545454545,120.0,120.0,120.0,108.4783301,108.5606104,108.3779473,113.8713862,116.2341239,119.2128157,126.3377457,131.228482,134.9130435,147.7162913,162.5174637,173.3573785
669,CHENNAI,Tea_loose,Zaid,102.625,103.1875,102.875,111.78571428571429,116.0,113.1590323,130.0,121.66666666666667,120.0,120.0,120.0,108.4783301,108.5606104,108.3779473,113.8713862,116.2341239,119.2128157,126.3377457,131.228482,134.9130435,147.7162913,162.5174637,173.3573785
670,CHENNAI,Tomato,Kharif,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,16.169811320754718,20.289719626168225,12.766990291262136,16.98989898989899,32.07,27.836734693877553,21.08996987
671,CHENNAI,Tomato,Rabi,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,18.75,18.693069306930692,16.84158415841584,17.767676767676768,18.178947368421053,13.297872340425531,13.741379310344827
672,CHENNAI,Tomato,Zaid,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,14.0,18.85,8.666666666666666,17.25,30.675,17.91176470588235,15.375
673,CHENNAI,Tur,Kharif,16.976190476190474,19.0,28.19047619047619,31.17391304347826,24.772727272727273,34.31818181818182,35.36363636363637,26.714285714285715,27.0,27.045454545454547,30.772727272727273,34.90909090909091,33.77777777777778,33.904761904761905,40.36363636363637,47.130434782608695,79.86363636363636,68.25,64.0909090909091,68.0,67.31659598,74.06171889,79.00163554
674,CHENNAI,Tur,Rabi,17.681818181818183,19.85238095238095,25.181818181818183,31.175,26.68421052631579,31.476190476190474,33.72727272727273,28.59090909090909,26.19047619047619,26.904761904761905,31.454545454545453,34.40909090909091,34.5,35.294117647058826,40.523809523809526,44.0,69.85714285714286,69.6086956521739,66.27272727272727,64.46153846153847,67.31659598,74.06171889,79.00163554
675,CHENNAI,Tur,Zaid,16.8125,18.6875,28.0,30.444444444444443,27.0,29.0,32.25,28.0,27.0,25.88888888888889,30.444444444444443,32.625,32.54545454545455,34.0,40.0,44.0,60.666666666666664,70.5,67.75,63.55555555555556,67.31659598,74.06171889,79.00163554
676,CHENNAI,Urad Dal,Kharif,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,42.0,44.54716981132076,61.339622641509436,78.80373831775701,69.09708737864078,62.93939393939394,62.1,87.41836734693878,79.81634446
677,CHENNAI,Urad Dal,Rabi,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,42.0,42.349514563106794,61.16831683168317,71.70297029702971,66.89108910891089,63.121212121212125,67.22105263157894,80.87368421052632,90.34482758620689
678,CHENNAI,Urad Dal,Zaid,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,42.048780487804876,50.89473684210526,72.125,70.82051282051282,58.65,60.0,79.17647058823529,93.5
679,CHENNAI,Vanaspati,Kharif,37.857142857142854,41.81818181818182,43.85,41.95652173913044,40.63636363636363,51.54545454545455,35.45454545454545,30.904761904761905,39.95454545454545,47.36363636363637,49.0,54.0,49.7037037037037,53.904761904761905,62.22727272727273,71.1304347826087,55.36363636363637,58.916666666666664,75.9090909090909,85.83333333333333,80.3458673,88.3965232,94.2925713
680,CHENNAI,Vanaspati,Rabi,36.36363636363637,40.05,44.04761904761905,41.6,38.55,46.285714285714285,41.04545454545455,31.59090909090909,35.666666666666664,44.476190476190474,51.09090909090909,54.31818181818182,49.59090909090909,52.8235294117647,60.57142857142857,66.77272727272727,54.714285714285715,59.52173913043478,74.68181818181819,78.53846153846153,80.3458673,88.3965232,94.2925713
681,CHENNAI,Vanaspati,Zaid,33.375,38.5,45.25,42.111111111111114,41.125,47.333333333333336,40.375,31.88888888888889,33.888888888888886,42.111111111111114,50.0,55.125,48.72727272727273,51.55555555555556,58.0,71.11111111111111,57.0,54.875,73.75,82.0,80.3458673,88.3965232,94.2925713
682,CHENNAI,Wheat,Kharif,6.580952380952381,7.045454545454546,7.5476190476190474,9.45217391304348,11.113636363636363,10.909090909090908,11.0,10.666666666666666,10.227272727272727,10.977272727272727,11.0,12.0,10.962962962962964,14.333333333333334,16.0,17.043478260869566,18.772727272727273,21.75,22.0,22.0,17.91600884,19.71119293,21.02592949
683,CHENNAI,Wheat,Rabi,7.140909090909091,7.585714285714286,7.954545454545454,9.5625,11.81578947368421,11.333333333333334,11.090909090909092,11.090909090909092,11.0,11.0,11.409090909090908,12.136363636363637,11.181818181818182,14.735294117647058,16.761904761904763,17.09090909090909,19.285714285714285,22.26086956521739,23.045454545454547,22.0,17.91600884,19.71119293,21.02592949
684,CHENNAI,Wheat,Zaid,6.4875,7.625,7.4375,8.477777777777778,12.0,11.0,11.25,11.222222222222221,10.11111111111111,11.0,11.555555555555555,12.0,10.818181818181818,13.333333333333334,16.0,17.0,18.0,20.75,22.0,22.0,17.91600884,19.71119293,21.02592949
685,CHENNAI,gram_dal,Kharif,14.257142857142856,17.818181818181817,12.452380952380953,15.528260869565216,19.136363636363637,17.045454545454547,17.727272727272727,21.0,26.363636363636363,24.045454545454547,24.227272727272727,22.681818181818183,23.40740740740741,34.523809523809526,33.63636363636363,36.21739130434783,35.36363636363637,33.583333333333336,43.72727272727273,63.0,56.61605964,62.28898882,66.44366438
686,CHENNAI,gram_dal,Rabi,14.995238095238093,18.525,14.25,13.965,18.94736842105263,21.476190476190474,17.59090909090909,20.568181818181817,24.571428571428573,25.0,23.454545454545453,23.363636363636363,25.863636363636363,35.35294117647059,36.476190476190474,34.04545454545455,35.04761904761905,35.391304347826086,44.5,52.84615384615385,56.61605964,62.28898882,66.44366438
687,CHENNAI,gram_dal,Zaid,11.25,15.75,13.1875,14.916666666666666,19.0,20.444444444444443,16.625,18.833333333333332,23.444444444444443,23.0,24.11111111111111,23.0,18.0,31.333333333333332,32.888888888888886,35.55555555555556,34.0,32.0,35.625,56.77777777777778,56.61605964,62.28898882,66.44366438
688,CHENNAI,groundnut_oil,Kharif,33.833333333333336,39.18181818181818,42.1,41.04347826086956,36.95454545454545,54.36363636363637,40.90909090909091,40.04761904761905,40.72727272727273,48.77272727272727,53.04545454545455,52.59090909090909,49.25925925925926,54.142857142857146,72.0909090909091,72.56521739130434,64.5909090909091,86.29166666666667,97.5909090909091,138.0,131.4771326,144.6511413,154.2993724
689,CHENNAI,groundnut_oil,Rabi,31.272727272727273,35.6,41.38095238095238,37.8421052631579,37.73684210526316,44.04761904761905,41.86363636363637,37.68181818181818,36.666666666666664,44.904761904761905,53.90909090909091,54.45454545454545,50.54545454545455,55.8235294117647,67.57142857142857,71.0,66.38095238095238,79.0,93.18181818181819,123.92307692307692,131.4771326,144.6511413,154.2993724
690,CHENNAI,groundnut_oil,Zaid,25.5,36.325,41.0,39.333333333333336,36.875,42.55555555555556,42.125,36.611111111111114,36.111111111111114,43.888888888888886,55.666666666666664,51.25,48.63636363636363,49.888888888888886,65.44444444444444,72.33333333333333,63.77777777777778,73.625,87.25,138.22222222222223,131.4771326,144.6511413,154.2993724
691,CHENNAI,gur,Kharif,12.404761904761905,11.047619047619047,8.90625,10.88888888888889,16.727272727272727,14.454545454545455,12.977272727272727,13.619047619047619,15.386363636363637,14.0,14.0,21.795454545454547,19.62962962962963,19.047619047619047,14.363636363636363,14.0,19.454545454545453,27.428571428571427,39.59090909090909,35.0,38.72014022,42.59989827,45.44131149
692,CHENNAI,gur,Rabi,9.622727272727273,11.1,8.647058823529411,9.807692307692308,16.125,14.5,12.977272727272727,13.431818181818182,13.904761904761905,13.904761904761905,13.340909090909092,17.90909090909091,19.454545454545453,19.41176470588235,17.714285714285715,14.0,17.238095238095237,30.434782608695652,37.31818181818182,37.23076923076923,38.72014022,42.59989827,45.44131149
693,CHENNAI,gur,Zaid,8.8125,11.5,8.6,9.620000000000001,15.125,13.0,11.625,13.166666666666666,14.333333333333334,13.0,13.333333333333334,18.875,18.90909090909091,17.11111111111111,20.11111111111111,14.0,16.0,22.0,36.375,35.0,38.72014022,42.59989827,45.44131149
694,CHENNAI,milk,Kharif,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,14.0,14.0,14.0,14.0,15.5,18.0,18.545454545454547,21.0,20.5,27.0,33.73251379,37.11251168,39.5879162
695,CHENNAI,milk,Rabi,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,14.0,14.045454545454545,14.0,14.0,14.761904761904763,16.75,19.285714285714285,20.82608695652174,22.272727272727273,27.0,33.73251379,37.11251168,39.5879162
696,CHENNAI,milk,Zaid,7.144199086,7.960110402,8.866240145,9.740980164,10.49222336,12.09199419,12.6843535,13.21424471,13.73336594,14.35043463,14.91884253,14.0,14.0,14.0,15.61111111111111,18.0,18.0,20.9375,20.5,27.0,33.73251379,37.11251168,39.5879162
697,CHENNAI,potato,Kharif,4.404761904761905,4.195,7.0476190476190474,7.034090909090909,5.068181818181818,10.954545454545455,5.840909090909091,5.380952380952381,7.545454545454546,7.818181818181818,6.590909090909091,8.636363636363637,9.185185185185185,9.571428571428571,12.181818181818182,10.304347826086957,17.5,13.625,12.409090909090908,17.333333333333332,13.6586344,15.02722957,16.02954578
698,CHENNAI,potato,Rabi,4.590909090909091,4.63,4.738095238095238,6.794117647058823,6.911764705882353,7.904761904761905,5.363636363636363,4.704545454545454,5.190476190476191,6.428571428571429,5.795454545454546,6.909090909090909,8.090909090909092,10.235294117647058,11.714285714285714,11.272727272727273,15.714285714285714,16.652173913043477,13.272727272727273,11.615384615384615,13.6586344,15.02722957,16.02954578
699,CHENNAI,potato,Zaid,3.4375,3.4375,4.5625,6.777777777777778,5.285714285714286,7.666666666666667,4.75,4.777777777777778,6.222222222222222,6.333333333333333,5.555555555555555,6.25,6.909090909090909,8.666666666666666,10.777777777777779,9.666666666666666,12.88888888888889,12.0,11.625,14.777777777777779,13.6586344,15.02722957,16.02954578
700,CHENNAI,salt,Kharif,3.3,3.675,4.333333333333333,4.295454545454546,6.0,6.909090909090909,6.0,6.0,6.0,6.2272727272727275,7.0,7.181818181818182,8.425925925925926,8.5,9.454545454545455,10.652173913043478,12.0,12.0,14.0,15.333333333333334,13.58477183,14.94596597,15.9428619
701,CHENNAI,salt,Rabi,3.1904761904761907,3.625,4.125,4.483333333333333,5.794117647058823,5.9523809523809526,5.865909090909091,6.0,6.0,6.380952380952381,7.0,7.204545454545454,7.909090909090909,8.705882352941176,9.380952380952381,10.409090909090908,11.428571428571429,12.173913043478262,14.0,14.0,13.58477183,14.94596597,15.9428619
702,CHENNAI,salt,Zaid,3.0,3.5,4.125,3.8055555555555554,5.785714285714286,6.388888888888889,6.0,6.0,6.0,6.0,7.0,7.0,7.7727272727272725,8.5,9.0,10.0,11.444444444444445,12.0,14.0,14.0,13.58477183,14.94596597,15.9428619
703,CHENNAI,sugar,Kharif,10.721428571428572,13.202272727272726,11.911904761904761,13.826086956521738,15.295454545454545,15.061363636363637,14.359090909090908,14.997619047619047,14.575,13.886363636363637,13.454545454545455,16.272727272727273,17.87037037037037,19.428571428571427,14.545454545454545,18.652173913043477,28.136363636363637,28.854166666666668,30.318181818181817,32.0,36.52890596,40.18910234,42.86971547
704,CHENNAI,sugar,Rabi,10.772727272727273,12.635714285714286,12.004545454545456,12.930000000000001,14.376315789473683,15.104761904761904,14.52727272727273,14.747727272727273,14.361904761904762,14.057142857142857,13.109090909090908,15.386363636363637,18.09090909090909,18.147058823529413,15.404761904761905,17.477272727272727,26.714285714285715,35.34782608695652,31.09090909090909,30.846153846153847,36.52890596,40.18910234,42.86971547
705,CHENNAI,sugar,Zaid,11.21875,14.5375,11.85625,13.544444444444444,13.95,15.577777777777776,15.25,15.277777777777779,15.077777777777776,14.372222222222222,12.61111111111111,15.8125,17.818181818181817,19.88888888888889,15.11111111111111,16.0,23.666666666666668,31.25,29.0,31.22222222222222,36.52890596,40.18910234,42.86971547
706,COIMBATORE,Masoor Dal,Kharif,13.21849853,14.72813206,16.40469154,18.02317242,19.41315427,22.37311775,23.46912593,24.449553,25.41005301,26.55177953,27.6034718,28.68489224,29.958112,31.80266667,34.18914334,48.41893305,57.61961367,50.17158177,46.50403174,51.04847031,56.72295597,71.27272727272727,73.95286439
707,COIMBATORE,Masoor Dal,Rabi,13.21849853,14.72813206,16.40469154,18.02317242,19.41315427,22.37311775,23.46912593,24.449553,25.41005301,26.55177953,27.6034718,28.68489224,29.958112,31.80266667,34.18914334,48.41893305,57.61961367,50.17158177,46.50403174,51.04847031,56.72295597,73.825,76.58620689655173
708,COIMBATORE,Masoor Dal,Zaid,13.21849853,14.72813206,16.40469154,18.02317242,19.41315427,22.37311775,23.46912593,24.449553,25.41005301,26.55177953,27.6034718,28.68489224,29.958112,31.80266667,34.18914334,48.41893305,57.61961367,50.17158177,46.50403174,51.04847031,56.72295597,65.86915022,73.11764705882354
709,COIMBATORE,Moong Dal,Kharif,19.21207282,21.40620927,23.84295976,26.19529747,28.21552937,32.51760905,34.1105728,35.53554829,36.9315613,38.59097315,40.11952713,42.58973156,44.4801374,47.21882952,42.78591682,41.37570462,55.87333561,74.09884137,65.2098922,66.16695903,73.97776757,90.5,99.25530504
710,COIMBATORE,Moong Dal,Rabi,19.21207282,21.40620927,23.84295976,26.19529747,28.21552937,32.51760905,34.1105728,35.53554829,36.9315613,38.59097315,40.11952713,42.58973156,44.4801374,47.21882952,42.78591682,41.37570462,55.87333561,74.09884137,65.2098922,66.16695903,73.97776757,103.925,102.29310344827586
711,COIMBATORE,Moong Dal,Zaid,19.21207282,21.40620927,23.84295976,26.19529747,28.21552937,32.51760905,34.1105728,35.53554829,36.9315613,38.59097315,40.11952713,42.58973156,44.4801374,47.21882952,42.78591682,41.37570462,55.87333561,74.09884137,65.2098922,66.16695903,73.97776757,88.03500633,98.0
712,COIMBATORE,Onion,Kharif,7.970767085,8.881077532,9.892044477,10.86798998,11.70615034,16.28199288,8.303919045,6.682749583,8.184625263,7.158012076,8.227564979,9.294126268,9.706944444,8.158069558,13.69695024,10.76404667,15.33272865,19.81493765,17.82443654,14.24900726,33.32743363,23.045454545454547,24.00729927
713,COIMBATORE,Onion,Rabi,7.970767085,8.881077532,9.892044477,10.86798998,11.70615034,16.28199288,8.303919045,6.682749583,8.184625263,7.158012076,8.227564979,9.294126268,9.706944444,8.158069558,13.69695024,10.76404667,15.33272865,19.81493765,17.82443654,14.24900726,33.32743363,23.225,22.051724137931036
714,COIMBATORE,Onion,Zaid,7.970767085,8.881077532,9.892044477,10.86798998,11.70615034,16.28199288,8.303919045,6.682749583,8.184625263,7.158012076,8.227564979,9.294126268,9.706944444,8.158069558,13.69695024,10.76404667,15.33272865,19.81493765,17.82443654,14.24900726,33.32743363,23.17032612,19.294117647058822
715,COIMBATORE,Palm Oil (Packed),Kharif,16.29649095,18.15765009,20.22460469,22.21995681,23.93360276,27.5828083,28.93402738,30.14275173,31.32690888,32.73449204,34.03107604,35.36431054,36.93400579,39.20807409,41.87554639,45.69072165,46.04622561,51.2410104,64.12429497,70.61669765,68.18515258,63.148148148148145,67.35165975
716,COIMBATORE,Palm Oil (Packed),Rabi,16.29649095,18.15765009,20.22460469,22.21995681,23.93360276,27.5828083,28.93402738,30.14275173,31.32690888,32.73449204,34.03107604,35.36431054,36.93400579,39.20807409,41.87554639,45.69072165,46.04622561,51.2410104,64.12429497,70.61669765,68.18515258,63.425,63.327586206896555
717,COIMBATORE,Palm Oil (Packed),Zaid,16.29649095,18.15765009,20.22460469,22.21995681,23.93360276,27.5828083,28.93402738,30.14275173,31.32690888,32.73449204,34.03107604,35.36431054,36.93400579,39.20807409,41.87554639,45.69072165,46.04622561,51.2410104,64.12429497,70.61669765,68.18515258,69.51189159,61.23529411764706
718,COIMBATORE,Soya Oil (Packed),Kharif,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,61.40425532,59.42360097,74.64766484,84.4371134,85.16632246,88.0,84.72438947
719,COIMBATORE,Soya Oil (Packed),Rabi,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,61.40425532,59.42360097,74.64766484,84.4371134,85.16632246,88.0,88.0
720,COIMBATORE,Soya Oil (Packed),Zaid,23.9973227,26.73796401,29.78496603,32.72353992,35.24724248,40.62146189,42.61141497,44.39151471,46.13543412,48.2083951,50.11788658,52.08135362,54.39305861,57.74210043,61.67051205,67.28915663,61.40425532,59.42360097,74.64766484,84.4371134,85.16632246,84.20213434,88.0
721,COIMBATORE,Sunflower Oil (Packed),Kharif,25.84543241,28.79713918,32.07522742,35.23975766,37.95751579,43.74497613,45.88794308,47.80492038,49.68293534,51.91529294,53.97161133,56.08605562,58.57551501,62.18207538,66.41255515,72.46323529,66.9738767,67.04162309,84.21251988,92.1176549,97.62278158,86.0,93.76600854
722,COIMBATORE,Sunflower Oil (Packed),Rabi,25.84543241,28.79713918,32.07522742,35.23975766,37.95751579,43.74497613,45.88794308,47.80492038,49.68293534,51.91529294,53.97161133,56.08605562,58.57551501,62.18207538,66.41255515,72.46323529,66.9738767,67.04162309,84.21251988,92.1176549,97.62278158,86.05,87.44827586206897
723,COIMBATORE,Sunflower Oil (Packed),Zaid,25.84543241,28.79713918,32.07522742,35.23975766,37.95751579,43.74497613,45.88794308,47.80492038,49.68293534,51.91529294,53.97161133,56.08605562,58.57551501,62.18207538,66.41255515,72.46323529,66.9738767,67.04162309,84.21251988,92.1176549,97.62278158,94.78662519,86.0
724,COIMBATORE,Tomato,Kharif,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,17.78037866,20.18705036,18.13929619,20.0846854,27.50468944,17.90909090909091,21.08996987
725,COIMBATORE,Tomato,Rabi,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,17.78037866,20.18705036,18.13929619,20.0846854,27.50468944,18.225,12.068965517241379
726,COIMBATORE,Tomato,Zaid,3.73726346,4.164081849,4.638095176,5.095687954,5.488677245,6.325547131,6.635421306,6.919104594,7.190921424,7.514024476,7.811648276,8.117685,8.478,9.0,9.125,27.43072289,17.78037866,20.18705036,18.13929619,20.0846854,27.50468944,25.7505719,14.352941176470589
727,COIMBATORE,Urad Dal,Kharif,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,42.01634724,51.04096961,66.68757078,63.41710721,60.24888889,59.65966578,93.88372093023256,79.81634446
728,COIMBATORE,Urad Dal,Rabi,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,42.01634724,51.04096961,66.68757078,63.41710721,60.24888889,59.65966578,82.925,87.27586206896552
729,COIMBATORE,Urad Dal,Zaid,24.67523775,27.17610525,27.17610525,29.85728988,32.15994171,37.06343403,38.87908741,40.50326848,42.09443825,43.98582889,45.72806829,47.51955553,49.62877863,52.68447837,44.96641438,42.01634724,51.04096961,66.68757078,63.41710721,60.24888889,59.65966578,71.86033051,91.17647058823529
730,CUTTACK,ATTA,Kharif,6.292406839,7.011038261,7.083430925,7.782279636,8.382464063,8.494850941,8.910994378,9.283252816,9.647945143,10.0269644,10.75,10.772727272727273,10.907407407407407,14.023809523809524,15.409090909090908,14.73913043478261,13.863636363636363,16.40909090909091,15.476190476190476,16.0,19.4062129,21.35071544,22.77480816
731,CUTTACK,ATTA,Rabi,6.292406839,7.011038261,7.083430925,7.782279636,8.382464063,8.494850941,8.910994378,9.283252816,9.647945143,10.0269644,11.055555555555555,11.295454545454545,11.431818181818182,14.090909090909092,16.166666666666668,15.590909090909092,16.0,17.045454545454547,16.15,15.846153846153847,19.4062129,21.35071544,22.77480816
